Pmid,Title,Study Type,Key Words,Pub year,Relevance GT,Relevance PRED
28092531,A 200-1380-kHz Quadrifrequency Focused Ultrasound Transducer for Neurostimulation in Rodents and Primates: Transcranial In Vitro Calibration and Numerical Study of the Influence of Skull Cavity.,SystematicReview,,2020,,1.0
26198999,Dietary therapy is the best option for refractory nonsurgical epilepsy.,SystematicReview,Epilepsy,2017,,1.0
24348076,Clinical utility of implantable neurostimulation devices in the treatment of chronic migraine.,SystematicReview,electrical stimulation therapy,2015,,1.0
22954791,Painful cervical dystonia triggered by the extension wire of a deep brain stimulator.,Other,,2013,,1.0
16647591,Complex regional pain syndrome: manifestations and the role of neurostimulation in its management.,SystematicReview,,2012,,1.0
25282946,[Posterior tibial nerve stimulation for pelvic floor dysfunction. Review].,SystematicReview,,2006,,1.0
25456442,"Multicolumn spinal cord stimulation for significant low back pain in failed back surgery syndrome: design of a national, multicentre, randomized, controlled health economics trial (ESTIMET Study).",RCT,Douleurs lombaires,2014,,1.0
30053674,"Asynchronous, bilateral, and biphasic temporally unstructured electrical stimulation of amygdalae enhances the suppression of pentylenetetrazole-induced seizures in rats.",ObservationalStudy,Asynchronous,2020,,1.0
28273933,Anodal transcranial direct current stimulation over the left dorsolateral prefrontal cortex modulates attention and pain in fibromyalgia: randomized clinical trial.,RCT,,2018,,1.0
26708518,Corticomotor control of lumbar multifidus muscles is impaired in chronic low back pain: concurrent evidence from ultrasound imaging and double-pulse transcranial magnetic stimulation.,ObservationalStudy,Chronic low back pain,2017,,1.0
32484961,Neural pathway of bellows response during SNM treatment revisited: Conclusive evidence for direct efferent motor response.,ObservationalStudy,new instrumentation,2011,,1.0
29526516,Translational view: Ablative methods in in vivo epilepsy models.,SystematicReview,Destruction,2019,,1.0
27936117,No Modulation of Visual Cortex Excitability by Transcranial Direct Current Stimulation.,ObservationalStudy,,2017,,1.0
26611392,The Proper Use of Neurostimulation for Hand Pain.,SystematicReview,CRPS,2016,,1.0
25746432,Update on rehabilitation in multiple sclerosis.,SystematicReview,,2016,,1.0
20720281,Towards multifocal ultrasonic neural stimulation: pattern generation algorithms.,ObservationalStudy,,2015,,1.0
17526255,[Neurostimulation in patients with chronic neuropathic pain in the so-called failed back surgery syndrome (world and the author's experience)].,SystematicReview,,2010,,1.0
22151265,Real-Time Paresthesia Steering Using ContinuousElectric Field Adjustment. Part I: IntraoperativePerformance.,ObservationalStudy,,,,1.0
11974994,Deep brain stimulation therapy for a persistent vegetative state.,ObservationalStudy,,2004,,1.0
11924843,Electrical current distribution under transthoracic defibrillation and pacing electrodes.,Other,,2002,,1.0
10863731,[Neurophysiological monitoring in the treatment of pain].,SystematicReview,,,,1.0
634896,[Pain relief during delivery by transcutaneous electrical nerve stimulation (author's transl)].,,,,,1.0
22305996,Intentional inhibition in human action: the power of 'no'.,SystematicReview,,2017,,1.0
17655558,Neurostimulation therapies in depression: a review of new modalities.,SystematicReview,,2012,,1.0
31272926,Anticipatory postural adjustments are modulated by substantia nigra stimulation in people with Parkinson's disease and freezing of gait.,ObservationalStudy,Anticipatory postural adjustment,2007,,1.0
33048668,Paired Electrical Pulse Trains for Controlling Connectivity in Emotion-Related Brain Circuitry.,ObservationalStudy,,2016,,1.0
30441173,Neurophysiologic and Chronic Safety Testing of a Miniaturized Active Implanted Device with Integrated Electrodes for Bioelectronic Medicine Applications.,ObservationalStudy,,2020,,1.0
30030085,Deep brain stimulation for epilepsy.,SystematicReview,,2018,,1.0
29361732,Auricular Neuromodulation: The Emerging Concept beyond the Stimulation of Vagus and Trigeminal Nerves.,SystematicReview,auricle,2018,,1.0
25805976,Wearable functional near infrared spectroscopy (fNIRS) and transcranial direct current stimulation (tDCS): expanding vistas for neurocognitive augmentation.,ObservationalStudy,DLPFC,2015,,1.0
23591673,New evidence for therapies in stroke rehabilitation.,SystematicReview,,2015,,1.0
21716154,Neuromodulation in epilepsy.,SystematicReview,,,,1.0
21422781,Peripheral neuromodulation for migraine headache.,SystematicReview,,2011,,1.0
15564050,Emerging brain-based interventions for children and adolescents: overview and clinical perspective.,ObservationalStudy,,2005,,1.0
11587110,Evaluation of patients for implantable pain modalities: medical and behavioral assessment.,SystematicReview,,2002,,1.0
32185791,Advances in the Treatment of Drug-Resistant Pediatric Epilepsy.,ObservationalStudy,,1986,,1.0
24338734,Historical and present state of neuromodulation in chronic pain.,Other,,2020,,1.0
22787652,Deep Brain Stimulation for Epilepsy: Animal Models,,,2014,,1.0
31059853,Deep Brain Stimulation Generator Replacement in End-Stage Parkinson Disease.,ObservationalStudy,Battery life,2012,,1.0
29067158,Proof of concept: short-term non-invasive cervical vagus nerve stimulation in patients with drug-refractory gastroparesis.,CohortStudy,AUTONOMIC NERVOUS SYSTEM,2019,,1.0
25185877,Inhibition of the amygdala central nucleus by stimulation of cerebellar output in rats: a putative mechanism for extinction of the conditioned fear response.,ObservationalStudy,bilateral,2015,,1.0
23619246,Longitudinal impedance variability in patients with chronically implanted DBS devices.,ObservationalStudy,Deep brain stimulation,2014,,1.0
24558032,Chronic post-traumatic neuropathic pain of brachial plexus and upper limb: a new technique of peripheral nerve stimulation.,ObservationalStudy,,2013,,1.0
21811087,The application of vagus nerve stimulation and deep brain stimulation in depression.,SystematicReview,,2014,,1.0
20524444,Transcranial magnetic stimulation for treatment resistant depression: six case reports and review.,Other,,,,1.0
17362835,Occipital nerve stimulation for drug-resistant chronic cluster headache: a prospective pilot study.,RCT,,,,1.0
11114569,"Long-term results of a multicenter study on sacral nerve stimulation for treatment of urinary urge incontinence, urgency-frequency, and retention.",ObservationalStudy,,2007,,1.0
10100441,[Utility of double burst stimulation in the detection of residual neuromuscular blockade].,RCT,,2000,,1.0
28345483,Spinal Epidural Stimulation Strategies: Clinical Implications of Locomotor Studies in Spinal Rats.,SystematicReview,electromyography,1997,,1.0
22427261,Battery life following pallidal deep brain stimulation (DBS) in children and young people with severe primary and secondary dystonia.,ObservationalStudy,,2012,,1.0
22263403,[Peripheral nerve stimulation in the treatment of various types of headache].,RCT,,2012,,1.0
22258138,A regenerative microchannel neural interface for recording from and stimulating peripheral axons in vivo.,ObservationalStudy,,2011,,1.0
21694745,Sacral nerve stimulation.,SystematicReview,,2012,,1.0
19234360,Pilot acute study of feedback-controlled retrograde peristalsis invoked by neural gastric electrical stimulation.,ObservationalStudy,,2011,,1.0
10029613,"Safety and efficacy of dynamic muscle plasty for anal incontinence: lessons from a prospective, multicenter trial.",RCT,,2009,,1.0
31668646,Functional connectivity of the anterior cingulate cortex predicts treatment outcome for rTMS in treatment-resistant depression at 3-month follow-up.,RCT,Functional MRI,1999,,1.0
30267020,Excitability regulation in the dorsomedial prefrontal cortex during sustained instructed fear responses: a TMS-EEG study.,ObservationalStudy,,2019,,1.0
30043099,Functional Connectivity-Based Modelling Simulates Subject-Specific Network Spreading Effects of Focal Brain Stimulation.,CohortStudy,Brain stimulation,2018,,1.0
28548593,Bilateral deep brain stimulation of the subthalamic nucleus in primary Meige syndrome.,ObservationalStudy,BFMDRS = Burke-Fahn-Marsden Dystonia Rating Scale,2017,,1.0
11474540,Vagal neurostimulation in patients with coronary artery disease.,RCT,,2018,,1.0
30243973,RF-induced heating in tissue near bilateral DBS implants during MRI at 1.5 T and 3T: The role of surgical lead management.,ObservationalStudy,Computational modeling and simulations,2001,,1.0
33180732,MagNI: A Magnetoelectrically Powered and Controlled Wireless Neurostimulating Implant.,ObservationalStudy,,2019,,1.0
28704714,Current status of biological treatment options in Autism Spectrum Disorder.,SystematicReview,Autism Spectrum Disorder,2020,,1.0
28187795,Management of the comatose patient.,SystematicReview,Coma,2017,,1.0
25809585,Efficacy of neurostimulation to treat symptoms of Mal de Debarquement Syndrome. A preliminary study using repetitive transcranial magnetic stimulation.,ObservationalStudy,Mal de debarquement syndrome,2017,,1.0
23839594,The pipeline in headache therapy.,SystematicReview,,2015,,1.0
21584657,Alternative surgical approaches in epilepsy.,SystematicReview,,2011,,1.0
17691396,"Sacral nerve stimulation for fecal disorders: evolution, current status, and future directions.",SystematicReview,,2011,,1.0
33018785,A Closed-loop Deep Brain Stimulation Approach for Mitigating Burst Durations in People with Parkinson's Disease.,ObservationalStudy,,2007,,1.0
31699408,Hypoglossal Nerve (Cranial Nerve XII) Stimulation.,SystematicReview,Hypoglossal nerve stimulation,2020,,1.0
31580020,[New therapy for sleep apnea at CHUV: hypoglossal nerve stimulation].,SystematicReview,,2020,,1.0
31150335,STIMULUS: Noninvasive Dynamic Patterns of Neurostimulation Using Spatio-Temporal Interference.,ObservationalStudy,,2019,,1.0
28990645,[Transcranial direct current stimulation for the treatment of fibromyalgia: a systematic review].,SystematicReview,,2017,,1.0
27199707,Flicker-Driven Responses in Visual Cortex Change during Matched-Frequency Transcranial Alternating Current Stimulation.,ObservationalStudy,MEG,2016,,1.0
22644181,From neuroimaging to patients' bench: what we have learnt from trigemino-autonomic pain syndromes.,SystematicReview,,2016,,1.0
22256184,Characterization of subcortical structures during deep brain stimulation utilizing support vector machines.,ObservationalStudy,,2012,,1.0
19921417,Prospects for clinical applications of transcranial magnetic stimulation and real-time EEG in epilepsy.,ObservationalStudy,,2011,,1.0
8767549,[Dysmenorrhea].,SystematicReview,,2009,,1.0
2463599,Long-term neurostimulation of skeletal muscle: its potential for a tether-free biologic cardiac assist device.,ObservationalStudy,,1990,,1.0
32055609,Long-term outcome of unilateral deep brain stimulation of the subthalamic nucleus for a patient with drug-resistant focal myoclonic seizure.,Other,Epilepsy,1988,,1.0
29471216,Toward true closed-loop neuromodulation: artifact-free recording during stimulation.,ObservationalStudy,,2020,,1.0
28347551,Multimodal analgesia and regional anaesthesia.,ObservationalStudy,Analgesia multimodal,2018,,1.0
18928891,Cortical plasticity following nerve transfer in the upper extremity.,SystematicReview,,,,1.0
32811878,Stimulus-specific regulation of visual oddball differentiation in posterior parietal cortex.,ObservationalStudy,,2008,,1.0
32563898,Expert opinion: Proposed diagnostic and treatment algorithms for Lennox-Gastaut syndrome in adult patients.,SystematicReview,Adult,2020,,1.0
25224961,"""MAST"" prospective study: value of minimal access spine technologies technique for multicolumn spinal cord stimulation surgical lead implantation in the context of a French multicentre randomized controlled trial (ESTIMET study).",RCT,Approche du rachis par voie mini-invasive,2015,,1.0
33204186,"REAC Cervicobrachial Neuromodulation Treatment of Depression, Anxiety, and Stress During the COVID-19 Pandemic.",CohortStudy,DASS-21,2015,,1.0
32588933,Invasive Electrical Neuromodulation for the Treatment of Painful Diabetic Neuropathy: Systematic Review and Meta-Analysis.,RCT,Chronic pain,2020,,1.0
28385704,Adjunctive ketamine in electroconvulsive therapy: updated systematic review and meta-analysis.,MetaAnalysis,,,,1.0
6422055,Neuroanatomy of penile erection: its relevance to iatrogenic impotence.,Other,,2016,,1.0
31096058,"Reconfigurable MRI technology for low-SAR imaging of deep brain stimulation at 3T: Application in bilateral leads, fully-implanted systems, and surgically modified lead trajectories.",ObservationalStudy,Deep brain stimulation (DBS),1984,,1.0
